water_prc,elect_prc,tel_prc,district
0.8680257510729614,0.2207163601161665,0.2312357846853676,0
0.5,0.4830590513068732,0.78013646702047,2
0.2156652360515021,0.4501452081316554,0.6914329037149355,2
0.5751072961373391,0.2507260406582768,0.1872630780894617,0
0.4238197424892704,0.590513068731849,0.7490523123578469,1
0.6266094420600858,0.1810261374636979,0.0424564063684609,0
0.4849785407725321,0.8189738625363019,0.5928733889310084,1
0.7414163090128756,0.2516940948693127,0.0083396512509476,0
0.1834763948497854,0.366892545982575,0.5905989385898408,2
0.7778969957081545,0.3020329138431752,0.0500379075056861,0
0.1920600858369099,0.3756050338818973,0.8506444275966641,2
0.0622317596566523,0.441432720232333,0.7839272175890826,2
0.482832618025751,0.7521781219748305,0.5663381349507202,1
0.3165236051502146,0.3378509196515005,0.8733889310083396,2
0.4592274678111588,0.7686350435624394,0.6398786959818044,1
0.3444206008583691,0.6602129719264278,0.6072782410917361,1
0.1920600858369099,0.4695062923523717,0.7210007581501137,2
0.7124463519313304,0.2671829622458858,0.1379833206974981,0
0.1834763948497854,0.3262342691190706,0.6277482941622441,2
0.5386266094420601,0.5237173281703775,0.6413949962092494,1
0.6856223175965666,0.3175217812197483,0.0507960576194086,0
0.3744635193133047,0.2681510164569216,0.761182714177407,2
0.7306866952789699,0.3272023233301064,0.178923426838514,0
0.5933476394849786,0.3504356243949661,0.2069749810462471,0
0.4002145922746781,0.7057115198451113,0.6376042456406369,1
0.1791845493562231,0.4336882865440464,0.8316906747536013,2
0.5804721030042919,0.260406582768635,0.0955269143290371,0
0.5568669527896997,0.249757986447241,0.1137225170583775,0
0.6437768240343348,0.510164569215876,0.155420773313116,0
0.2918454935622318,0.4385285575992256,0.6974981046247156,2
0.7693133047210301,0.2090997095837367,0.203942380591357,0
0.380901287553648,0.7192642787996127,0.7172100075815012,1
0.7070815450643777,0.1568247821878025,0.1357088703563305,0
0.121244635193133,0.606001936108422,0.8112206216830932,2
0.6834763948497854,0.26621490803485,0.2077331311599697,0
0.276824034334764,0.5043562439496612,0.7407126611068992,2
0.3851931330472103,0.6185866408518876,0.6360879454131918,1
0.1877682403433476,0.4027105517909003,0.7990902198635329,2
0.223175965665236,0.7521781219748305,0.5815011372251706,1
0.5976394849785408,0.3339787028073572,0.0750568612585291,0
0.0600858369098712,0.5266214908034849,0.77710386656558,2
0.502145922746781,0.8509196515004839,0.6292645943896892,1
0.2564377682403433,0.3910939012584705,0.0462471569370735,0
0.2242489270386266,0.3804453049370764,0.7422289613343441,2
0.6351931330472103,0.3833494675701839,0.0621683093252463,0
0.6137339055793991,0.4181994191674734,0.1781652767247915,0
0.7231759656652361,0.2749273959341723,0.0591357088703563,0
0.5836909871244635,0.217812197483059,0.2206216830932524,0
0.7703862660944206,0.281703775411423,0.2077331311599697,0
0.5439914163090129,0.8005808325266214,0.7050796057619408,1
0.6126609442060086,0.3078412391093901,0.2100075815011372,0
0.5064377682403434,0.834462729912875,0.5936315390447309,1
0.7306866952789699,0.3630203291384317,0.1811978771796815,0
0.2274678111587983,0.5575992255566311,0.7210007581501137,2
0.3315450643776824,0.7115198451113262,0.6322971948445792,1
0.7435622317596566,0.3959341723136496,0.0621683093252463,0
0.2585836909871244,0.770571151984511,0.5610310841546626,1
0.0633047210300429,0.334946757018393,0.6398786959818044,2
0.4098712446351931,0.6447241045498547,0.7293404094010614,1
0.721030042918455,0.3059051306873185,0.2130401819560272,0
0.7156652360515021,0.2478218780251694,0.1000758150113722,0
0.4517167381974249,0.6040658276863504,0.5708870356330553,1
0.4130901287553648,0.478218780251694,0.6239575435936315,1
0.4989270386266095,0.6098741529525653,0.5163002274450341,1
0.1963519313304721,0.4278799612778315,0.6959818043972706,2
0.2210300429184549,0.4085188770571152,0.6512509476876421,2
0.2607296137339056,0.5837366892545982,0.5708870356330553,1
0.2124463519313304,0.3843175217812197,0.7285822592873388,2
0.6523605150214593,0.1926427879961277,0.0439727065959059,0
0.2060085836909871,0.4036786060019361,0.8097043214556482,2
0.1781115879828326,0.6563407550822846,0.6724791508718726,2
0.111587982832618,0.5179090029041625,0.7513267626990144,2
0.3851931330472103,0.4230396902226525,0.5238817285822592,1
0.2778969957081545,0.420135527589545,0.7854435178165275,2
0.371244635193133,0.7163601161665053,0.5549658832448825,1
0.5439914163090129,0.5024201355275895,0.5435936315390447,1
0.1373390557939914,0.4675701839303001,0.7460197119029568,2
0.4452789699570816,0.9641819941916746,0.4412433661865049,1
0.5418454935622318,0.5934172313649564,0.7050796057619408,1
0.3347639484978541,0.6021297192642787,0.5875663381349507,1
0.2618025751072961,0.3436592449177154,0.7111448066717211,2
0.1158798283261802,0.3727008712487899,0.6482183472327521,2
0.4688841201716738,0.4927395934172313,0.6641394996209249,1
0.4978540772532188,0.7144240077444336,0.4579226686884003,1
0.6695278969957082,0.3165537270087125,0.1637604245640637,0
0.0869098712446352,0.5459825750242012,0.7020470053070508,2
0.4978540772532188,0.4336882865440464,0.2221379833206975,0
0.7274678111587983,0.0629235237173281,0.155420773313116,0
0.5600858369098712,0.2884801548886738,0.2198635329795299,0
0.6266094420600858,0.2758954501452081,0.1091736163760424,0
0.6995708154506437,0.3891577928363988,0.1417740712661107,0
0.6899141630901288,0.3175217812197483,0.2426080363912054,0
0.4935622317596566,0.6669893514036785,0.6163760424564064,1
0.6684549356223176,0.2352371732817037,0.068991660348749,0
0.1620171673819742,0.3639883833494675,0.6611068991660349,2
0.473175965665236,0.6282671829622458,0.5481425322213799,1
0.927038626609442,0.2236205227492739,0.2471569370735405,0
0.1727467811158798,0.2274927395934172,0.6732373009855952,2
0.3690987124463519,0.7115198451113262,0.5754359363153904,1
0.3476394849785408,0.4695062923523717,0.8104624715693707,2
0.4881974248927038,0.7318489835430784,0.5981804397270659,1
0.5118025751072961,0.6582768635043562,0.6595905989385897,1
0.3347639484978541,0.3998063891577928,0.7907505686125852,2
0.3583690987124463,0.3707647628267183,0.7786201667930249,2
0.7027896995708155,0.5014520813165536,0.1736163760424564,0
0.6223175965665236,0.3475314617618587,0.0735405610310841,0
0.4978540772532188,0.5866408518877056,0.5443517816527672,1
0.0225321888412017,0.5653436592449177,0.6755117513267627,2
0.2607296137339056,0.3930300096805421,0.6739954510993177,2
0.1137339055793991,0.6495643756050338,0.7672479150871871,2
0.6566523605150215,0.3020329138431752,0.0326004548900682,0
0.1427038626609442,0.3852855759922555,0.8150113722517058,2
0.7242489270386266,0.281703775411423,0.2206216830932524,0
0.6448497854077253,0.2962245885769603,0.2153146322971948,0
0.7832618025751072,0.2526621490803485,0.0849128127369219,0
0.4463519313304721,0.7144240077444336,0.5648218347232752,1
0.5386266094420601,0.2236205227492739,0.1645185746777862,0
0.4087982832618026,0.4801548886737657,0.7278241091736163,1
0.7081545064377682,0.3388189738625363,0.2107657316148597,0
0.2060085836909871,0.5808325266214908,0.730098559514784,2
0.528969957081545,0.7173281703775412,0.7725549658832448,1
0.2113733905579399,0.4007744433688286,0.7642153146322972,2
0.3755364806866953,0.8209099709583737,0.488248673237301,1
0.1652360515021459,0.4820909970958373,0.7649734647460197,2
0.650214592274678,0.1490803484995159,0.1887793783169067,0
0.1909871244635193,0.6602129719264278,0.6921910538286581,1
0.4141630901287553,0.5692158760890609,0.6391205458680819,1
0.2124463519313304,0.5246853823814133,0.6952236542835482,2
0.167381974248927,0.3581800580832526,0.7369219105382866,2
0.2660944206008583,0.6214908034849951,0.624715693707354,1
0.7532188841201717,0.3765730880929332,0.1614859742228961,0
0.7060085836909872,0.1529525653436592,0.0341167551175132,0
0.4120171673819742,0.6873184898354306,0.5511751326762698,1
0.6909871244635194,0.2371732817037753,0.2054586808188021,0
0.507510729613734,0.6911907066795739,0.5269143290371493,1
0.2575107296137339,0.3407550822846079,0.6573161485974223,2
0.4839055793991416,0.3504356243949661,0.2744503411675512,0
0.5965665236051502,0.420135527589545,0.265352539802881,0
0.398068669527897,0.861568247821878,0.5223654283548143,1
0.8572961373390559,0.0909970958373668,0.2577710386656557,0
0.4560085836909871,0.5953533397870281,0.5784685367702805,1
0.3497854077253218,0.685382381413359,0.5936315390447309,1
0.4463519313304721,0.6999031945788963,0.6292645943896892,1
0.2950643776824034,0.5237173281703775,0.734647460197119,2
0.1652360515021459,0.5469506292352372,0.6830932524639878,2
0.7585836909871245,0.4075508228460794,0.2691432903714935,0
0.8090128755364807,0.3407550822846079,0.2638362395754359,0
0.3111587982832618,0.765730880929332,0.5322213798332069,1
0.5987124463519313,0.3804453049370764,0.1622441243366186,0
0.2242489270386266,0.6553727008712487,0.6338134950720242,1
0.1706008583690987,0.4365924491771539,0.7793783169067474,2
0.7435622317596566,0.2778315585672798,0.136467020470053,0
0.650214592274678,0.2952565343659245,0.3267626990144048,0
0.6051502145922747,0.3068731848983543,0.2570128885519332,0
0.6148068669527897,0.2633107454017425,0.2266868840030326,0
0.0783261802575107,0.3727008712487899,0.7475360121304018,2
0.3669527896995708,0.5730880929332042,0.6808188021228203,1
0.6866952789699572,0.5508228460793804,0.6057619408642911,1
0.6469957081545065,0.1190706679574056,0.1008339651250947,0
0.4603004291845494,0.1355275895450145,0.0409401061410159,0
0.1373390557939914,0.5585672797676668,0.7899924184988627,2
0.4506437768240344,0.6098741529525653,0.6391205458680819,1
0.2296137339055794,0.4220716360116167,0.960576194086429,2
0.2371244635193133,0.6979670861568247,0.7475360121304018,1
0.1738197424892704,0.2875121006776379,0.6679302501895376,2
0.5901287553648069,0.7318489835430784,0.6937073540561031,1
0.2757510729613733,0.5014520813165536,0.6648976497346474,2
0.6791845493562232,0.4666021297192643,0.1220621683093252,0
0.0600858369098712,0.409486931268151,0.7361637604245641,2
0.2564377682403433,0.4036786060019361,0.7536012130401819,2
0.2156652360515021,0.5169409486931268,0.7020470053070508,2
0.1695278969957081,0.4230396902226525,0.7361637604245641,2
0.3122317596566524,0.4181994191674734,0.8529188779378316,2
0.4066523605150214,0.4646660212971926,0.9029567854435178,2
0.2446351931330471,0.2565343659244917,0.7073540561031084,2
0.0418454935622317,0.4966118102613746,0.6853677028051554,2
0.5600858369098712,0.3484995159728945,0.1811978771796815,0
0.677038626609442,0.4530493707647628,0.1576952236542835,0
0.4216738197424893,0.5508228460793804,0.5890826383623957,1
0.2628755364806867,0.3862536302032914,0.8097043214556482,2
0.4173819742489271,0.6824782187802516,0.7543593631539044,1
0.5804721030042919,0.1636011616650532,0.1432903714935557,0
0.1738197424892704,0.2826718296224588,0.6080363912054586,2
0.4034334763948498,0.5866408518877056,0.5648218347232752,1
0.6523605150214593,0.4191674733785092,0.1508718726307809,0
0.1319742489270386,0.510164569215876,0.8529188779378316,2
0.5032188841201717,0.4937076476282672,0.5989385898407885,1
0.6105150214592275,0.3891577928363988,0.1592115238817285,0
0.6716738197424893,0.1732817037754114,0.1485974222896133,0
0.1008583690987124,0.4104549854791868,0.6641394996209249,2
0.4796137339055794,0.5372700871248789,0.6732373009855952,1
0.325107296137339,0.3301064859632139,0.7589082638362395,2
0.5515021459227467,0.2846079380445305,0.0113722517058377,0
0.6362660944206009,0.2197483059051307,0.1311599696739954,0
0.1094420600858369,0.4820909970958373,0.7354056103108415,2
0.6909871244635194,0.3175217812197483,0.1774071266110689,0
0.4399141630901287,0.5227492739593417,0.6459438968915845,1
0.5901287553648069,0.3320425943852855,0.089461713419257,0
0.1266094420600858,0.5663117134559534,0.7839272175890826,2
0.51931330472103,0.590513068731849,0.6224412433661866,1
0.4334763948497854,0.6892545982575023,0.5936315390447309,1
0.490343347639485,0.7308809293320425,0.5959059893858984,1
0.3165236051502146,0.3368828654404647,0.7702805155420773,2
0.7306866952789699,0.5750242013552758,0.7422289613343441,1
0.3723175965665236,0.4549854791868344,0.7240333586050038,2
0.2103004291845493,0.3804453049370764,0.761182714177407,2
0.2854077253218884,0.3175217812197483,0.6747536012130402,2
0.0257510729613733,0.3998063891577928,0.7899924184988627,2
0.3508583690987125,0.5130687318489835,0.7255496588324488,2
0.2854077253218884,0.4298160696999031,0.6808188021228203,2
0.380901287553648,0.5692158760890609,0.3692191053828658,1
0.2939914163090129,0.6098741529525653,0.6186504927975739,1
0.4206008583690987,0.7802516940948693,0.6459438968915845,1
0.3605150214592275,0.7599225556631171,0.6982562547384382,1
0.1062231759656652,0.5488867376573088,0.7422289613343441,2
0.4892703862660943,0.2749273959341723,0.2047005307050796,0
0.028969957081545,0.3020329138431752,0.8089461713419257,2
0.4656652360515021,0.6892545982575023,0.6527672479150871,1
0.6523605150214593,0.3727008712487899,0.0682335102350265,0
0.6931330472103004,0.4162633107454017,0.0864291129643669,0
0.286480686695279,0.6863504356243949,0.5276724791508719,1
0.805793991416309,0.3688286544046467,0.2054586808188021,0
0.6706008583690988,0.3504356243949661,0.11144806671721,0
0.5912017167381974,0.2904162633107454,0.2335102350265352,0
0.4248927038626609,0.6582768635043562,0.5921152388172858,1
0.6416309012875537,0.0764762826718296,0.2342683851402577,0
0.157725321888412,0.5159728944820909,0.7505686125852918,2
0.2660944206008583,0.7512100677637947,0.6338134950720242,1
0.0547210300429184,0.3697967086156825,0.670204700530705,2
0.1641630901287553,0.2962245885769603,0.8127369219105383,2
0.0954935622317596,0.4695062923523717,0.9166034874905232,2
0.6351931330472103,0.4849951597289448,0.025018953752843,0
0.572961373390558,0.3165537270087125,0.0765731614859742,0
0.4259656652360515,0.7754114230396901,0.6459438968915845,1
0.3454935622317597,0.5837366892545982,0.6527672479150871,1
0.3540772532188841,0.5188770571151984,0.6118271417740713,1
0.6888412017167382,0.3088092933204259,0.1417740712661107,0
0.5278969957081545,0.9022265246853824,0.6406368460955268,1
0.7178111587982833,0.2410454985479186,0.0121304018195602,0
0.111587982832618,0.3746369796708615,0.755117513267627,2
0.701716738197425,0.2652468538238141,0.0712661106899166,0
0.2381974248927039,0.4327202323330106,0.6239575435936315,2
0.6062231759656653,0.0997095837366892,0.001516300227445,0
0.5182403433476395,0.2739593417231365,0.2494313874147081,0
0.2414163090128755,0.2865440464666021,0.6876421531463229,2
0.1545064377682403,0.473378509196515,0.6884003032600454,2
0.3476394849785408,0.2594385285575992,0.715693707354056,2
0.055793991416309,0.388189738625363,0.7589082638362395,2
0.4656652360515021,0.5614714424007744,0.6391205458680819,1
0.6738197424892705,0.4085188770571152,0.0652009097801364,0
0.3293991416309013,0.6824782187802516,0.6588324488248672,1
0.5439914163090129,0.3291384317521781,0.2623199393479909,0
0.4817596566523605,0.6563407550822846,0.6739954510993177,1
0.1362660944206008,0.3059051306873185,0.6626231993934799,2
0.5236051502145923,0.643756050338819,0.510235026535254,1
0.2210300429184549,0.3543078412391094,0.8984078847611826,2
0.5879828326180259,0.2333010648596321,0.1440485216072782,0
0.3401287553648068,0.4404646660212972,0.6921910538286581,2
0.5407725321888412,0.1655372700871248,0.1440485216072782,0
0.6266094420600858,0.3059051306873185,0.1137225170583775,0
0.8347639484978542,0.3175217812197483,0.2441243366186505,0
0.7564377682403434,0.1035818005808325,0.1084154662623199,0
0.5976394849785408,0.3601161665053243,0.2115238817285822,0
0.6813304721030042,0.2933204259438528,0.1705837755875663,0
0.4924892703862661,0.6476282671829622,0.7642153146322972,1
0.4259656652360515,0.6815101645692159,0.7323730098559514,1
0.0311158798283261,0.2836398838334946,0.7786201667930249,2
0.7875536480686696,0.1887705711519845,0.1493555724033358,0
0.4495708154506438,0.5575992255566311,0.6557998483699773,1
0.6169527896995708,0.6050338818973862,0.6626231993934799,1
0.5761802575107297,0.2749273959341723,0.1895375284306292,0
0.5686695278969957,0.6321393998063891,0.7513267626990144,1
0.2671673819742489,0.456921587608906,0.7240333586050038,2
0.655579399141631,0.4501452081316554,0.1956027293404094,0
0.5901287553648069,0.6989351403678605,0.6815769522365428,1
0.2821888412017167,0.4656340755082284,0.6990144048521607,2
0.48068669527897,0.818005808325266,0.6967399545109931,1
0.6512875536480687,0.5963213939980638,0.5360121304018196,1
0.4763948497854078,0.5004840271055179,0.5890826383623957,1
0.6276824034334764,0.2052274927395934,0.0667172100075815,0
0.3798283261802575,0.6950629235237172,0.6595905989385897,1
0.6233905579399142,0.1994191674733785,0.1683093252463988,0
0.4742489270386266,0.3436592449177154,0.1159969673995451,0
0.0987124463519313,0.4278799612778315,0.6664139499620924,2
0.1534334763948497,0.4327202323330106,0.6648976497346474,2
0.1856223175965665,0.5275895450145208,0.6793025018953753,2
0.157725321888412,0.3852855759922555,0.67172100075815,2
0.1512875536480686,0.334946757018393,0.7263078089461713,2
0.0987124463519313,0.3814133591481122,0.7786201667930249,2
0.507510729613734,0.5517909002904162,0.4245640636846095,1
0.0697424892703862,0.5517909002904162,0.7604245640636845,2
0.674892703862661,0.1616650532429816,0.2357846853677027,0
0.5665236051502146,0.7744433688286544,0.6398786959818044,1
0.1051502145922746,0.3688286544046467,0.7081122062168309,2
0.1545064377682403,0.4472410454985479,0.8514025777103866,2
0.0439914163090128,0.3920619554695063,0.8332069749810462,2
0.490343347639485,0.8151016456921587,0.5686125852918877,1
0.5311158798283262,0.3378509196515005,0.1637604245640637,0
0.4356223175965665,0.5895450145208131,0.5868081880212282,1
0.8841201716738198,0.5653436592449177,0.1190295678544351,0
0.51931330472103,0.3262342691190706,0.0841546626231994,0
0.398068669527897,0.6156824782187802,0.5852918877937832,1
0.463519313304721,0.6079380445304937,0.6103108415466263,1
0.276824034334764,0.3359148112294288,0.7513267626990144,2
0.2918454935622318,0.5837366892545982,0.5420773313115997,1
0.4849785407725321,0.5198451113262342,0.5625473843821076,1
0.1180257510729613,0.7134559535333979,0.6914329037149355,1
0.0901287553648068,0.484027105517909,0.893100833965125,2
0.4420600858369099,0.925459825750242,0.5155420773313115,1
0.4678111587982833,0.6815101645692159,0.489764973464746,1
0.5547210300429185,0.2478218780251694,0.0833965125094768,0
0.4334763948497854,0.5924491771539205,0.6080363912054586,1
0.1738197424892704,0.4433688286544046,0.6921910538286581,2
0.084763948497854,0.4065827686350436,0.8483699772554966,2
0.0171673819742489,0.5217812197483058,0.7172100075815012,2
0.0912017167381974,0.313649564375605,0.7915087187263078,2
0.8068669527896996,0.313649564375605,0.1463229719484458,0
0.2478540772532189,0.5924491771539205,0.5905989385898408,1
0.5375536480686696,0.7231364956437559,0.6952236542835482,1
0.1791845493562231,0.2691190706679573,0.7194844579226687,2
0.2349785407725322,0.456921587608906,0.6557998483699773,2
0.5772532188841202,0.7279767666989351,0.5837755875663382,1
0.7145922746781116,0.4288480154888673,0.2191053828658074,0
0.4227467811158798,0.7115198451113262,0.6656557998483699,1
0.1834763948497854,0.84027105517909,0.5390447308567097,1
0.1298283261802575,0.3639883833494675,0.89158453373768,2
0.6201716738197426,0.334946757018393,0.1865049279757392,0
0.1276824034334764,0.3068731848983543,0.7558756633813495,2
0.4839055793991416,0.7260406582768635,0.5405610310841547,1
0.6223175965665236,0.2633107454017425,0.1008339651250947,0
0.5150214592274678,0.6902226524685382,0.5299469294920395,1
0.2929184549356223,0.5024201355275895,0.7414708112206216,2
0.0160944206008583,0.4617618586640851,0.8028809704321456,2
0.0439914163090128,0.345595353339787,0.7134192570128886,2
0.3916309012875536,0.8063891577928364,0.6656557998483699,1
0.3261802575107296,0.3388189738625363,0.7338893100833964,2
0.9388412017167382,0.3407550822846079,0.0280515542077331,0
0.4871244635193133,0.7879961277831559,0.4814253222137983,1
0.5042918454935623,0.2197483059051307,0.1220621683093252,0
0.2049356223175965,0.6089060987415295,0.6884003032600454,2
0.4989270386266095,0.8228460793804453,0.6482183472327521,1
0.5525751072961373,0.4191674733785092,0.1175132676269901,0
0.5354077253218884,0.6524685382381413,0.5852918877937832,1
0.6716738197424893,0.5304937076476282,0.0773313115996967,0
0.6394849785407726,0.4888673765730881,0.0098559514783927,0
0.223175965665236,0.7618586640851888,0.646702047005307,1
0.6534334763948498,0.4472410454985479,0.246398786959818,0
0.4431330472103004,0.3572120038722168,0.1190295678544351,0
0.1738197424892704,0.3949661181026138,0.7475360121304018,2
0.2746781115879828,0.2536302032913843,0.8749052312357846,2
0.7188841201716739,0.4404646660212972,0.1508718726307809,0
0.6706008583690988,0.2904162633107454,0.1713419257012888,0
0.1995708154506437,0.5285575992255566,0.7475360121304018,2
0.674892703862661,0.079380445304937,0.0439727065959059,0
0.1684549356223176,0.5324298160696999,0.7733131159969673,2
0.0075107296137339,0.510164569215876,0.7081122062168309,2
0.4924892703862661,0.744433688286544,0.576194086429113,1
0.4356223175965665,0.8121974830590513,0.6103108415466263,1
0.3766094420600858,0.9060987415295256,0.5617892342683851,1
0.4152360515021459,0.5440464666021296,0.6065200909780136,1
0.5472103004291845,0.7734753146176185,0.6429112964366944,1
0.7446351931330473,0.3301064859632139,0.1440485216072782,0
0.4742489270386266,0.4375605033881897,0.7134192570128886,1
0.0740343347639485,0.4336882865440464,0.8369977255496588,2
0.6244635193133048,0.3291384317521781,0.1205458680818802,0
0.5954935622317596,0.6563407550822846,0.6990144048521607,1
0.6373390557939915,0.3504356243949661,0.1857467778620166,0
0.3036480686695279,0.6931268151016456,0.6626231993934799,1
0.121244635193133,0.2952565343659245,0.7217589082638362,2
0.502145922746781,0.6147144240077443,0.6899166034874905,1
0.0085836909871244,0.3175217812197483,0.7475360121304018,2
0.3218884120171674,0.611810261374637,0.6080363912054586,1
0.6630901287553648,0.3707647628267183,0.1357088703563305,0
0.1920600858369099,0.6757018393030009,0.8066717210007581,2
0.186695278969957,0.2410454985479186,0.7733131159969673,2
0.5965665236051502,0.2671829622458858,0.1728582259287338,0
0.2124463519313304,0.4927395934172313,0.6990144048521607,2
0.2682403433476394,0.3175217812197483,0.7907505686125852,2
0.4710300429184549,0.8567279767666989,0.7528430629264594,1
0.3218884120171674,0.7328170377541142,0.6413949962092494,1
0.572961373390558,0.2565343659244917,0.1288855193328278,0
0.3186695278969957,0.6882865440464666,0.6603487490523124,1
0.3326180257510729,0.7241045498547918,0.4366944655041698,1
0.6738197424892705,0.2826718296224588,0.2304776345716452,0
0.0944206008583691,0.4530493707647628,0.8332069749810462,2
0.1727467811158798,0.4181994191674734,0.847611827141774,2
0.5278969957081545,0.7434656340755081,0.6285064442759666,1
0.6201716738197426,0.292352371732817,0.1122062168309325,0
0.1899141630901287,0.3717328170377541,0.6648976497346474,2
0.2886266094420601,0.478218780251694,0.7672479150871871,2
0.2145922746781116,0.4317521781219748,0.8362395754359362,2
0.7070815450643777,0.2768635043562439,0.1311599696739954,0
0.2081545064377682,0.3126815101645692,0.7543593631539044,2
0.2145922746781116,0.4656340755082284,0.626231993934799,2
0.3841201716738198,0.7328170377541142,0.4829416224412433,1
0.1319742489270386,0.4424007744433688,0.8688400303260045,2
0.4281115879828326,0.6021297192642787,0.6019711902956786,1
0.4023605150214592,0.6766698935140367,0.6429112964366944,1
0.0826180257510729,0.494675701839303,0.6830932524639878,2
0.2650214592274678,0.6776379477250726,0.6360879454131918,1
0.5407725321888412,0.6263310745401742,0.6876421531463229,1
0.5364806866952789,0.3649564375605034,0.1698256254738438,0
0.6030042918454936,0.4878993223620523,0.0833965125094768,0
0.3894849785407725,0.6727976766698934,0.7414708112206216,1
0.5343347639484979,0.6205227492739593,0.6178923426838514,1
0.3959227467811159,0.8431752178121973,0.5284306292645944,1
0.2446351931330471,0.5169409486931268,0.6383623957543594,2
0.0965665236051502,0.6137463697967086,0.8968915845337376,2
0.6952789699570816,0.409486931268151,0.2380591357088703,0
0.4914163090128756,0.7889641819941916,0.5549658832448825,1
0.065450643776824,0.2894482090997096,0.6648976497346474,2
0.1137339055793991,0.3514036786060019,0.6990144048521607,2
0.3658798283261802,0.6660212971926427,0.514783927217589,1
0.4849785407725321,0.7260406582768635,0.6148597422289612,1
0.3723175965665236,0.5459825750242012,0.4738438210765731,1
0.5718884120171674,0.8044530493707648,0.7566338134950721,1
0.4678111587982833,0.68054211035818,0.689158453373768,1
0.177038626609442,0.494675701839303,0.5860500379075056,2
0.242489270386266,0.5159728944820909,0.7816527672479151,2
0.7972103004291845,0.3175217812197483,0.1887793783169067,0
0.1266094420600858,0.5450145208131655,0.7945413191811979,2
0.4399141630901287,0.153920619554695,0.2547384382107657,0
0.3937768240343348,0.4424007744433688,0.6732373009855952,2
0.8122317596566524,0.3552758954501452,0.0742987111448066,0
0.6051502145922747,0.3514036786060019,0.0735405610310841,0
0.2081545064377682,0.3533397870280735,0.7907505686125852,2
0.351931330472103,0.5266214908034849,0.5989385898407885,1
0.4248927038626609,0.7744433688286544,0.7134192570128886,1
0.1963519313304721,0.1616650532429816,0.761182714177407,2
0.7381974248927039,0.3097773475314617,0.3047763457164518,0
0.2950643776824034,0.7086156824782187,0.6777862016679302,1
0.2145922746781116,0.7192642787996127,0.6656557998483699,1
0.6974248927038627,0.3359148112294288,0.1910538286580743,0
